,ln+_line_number_(readonly)+,rn+_relative_number_(readonly)+,xb+_begin_of_sample,yb+_begin_of_sample,zb+_begin_of_sample,xe+_end_of_sample,ye+_end_of_sample,ze+_end_of_sample,bhid,from,to,x,y,z,al2o3_gl,cao_gl,fe_gl,mgo_gl,mn_gl,p_gl,sio2_gl,tio2_gl,ppc_gl,re_gt63c,ibs,hba,ibg,ibr,ibm,hcp,ics,icr,icg,icm,icc,cp,sn,eng,lito,soma,lito_eval,evaluation
1334,103,3,613051.1,7736070.55,1002.99,613047.04,7736069.54,990.68,CPFD14009           ,26.0,39.0,613049.07,7736070.04,996.83,1.9,0.07,62.7,0.26,3.53,0.095,2.0,0.23,2.23,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
1335,103,4,613047.04,7736069.54,990.68,613043.25,7736068.63,979.33,CPFD14009           ,39.0,51.0,613045.15,7736069.09,985.0,1.099,0.029,65.717,0.242,1.441,0.057,1.655,0.158,1.325,20.256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
1336,103,5,613043.25,7736068.63,979.33,613039.46,7736067.69,967.98,CPFD14009           ,51.0,63.0,613041.35,7736068.16,973.66,0.21,0.02,65.9,0.15,2.11,0.042,1.16,0.02,1.05,24.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
1337,103,6,613039.46,7736067.69,967.98,613035.68,7736066.79,956.21,CPFD14009           ,63.0,75.4,613037.57,7736067.24,962.1,0.68,0.03,63.6,0.33,3.17,0.055,1.24,0.05,1.39,17.93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
1338,103,7,613035.68,7736066.79,956.21,613031.93,7736065.88,944.42,CPFD14009           ,75.4,87.8,613033.8,7736066.34,950.32,3.035,0.055,58.937,0.295,3.792,0.126,4.362,0.315,3.252,15.732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IR,False
1339,103,8,613031.93,7736065.88,944.42,613028.27,7736065.1,932.6,CPFD14009           ,87.8,100.2,613030.1,7736065.49,938.51,3.168,0.046,57.639,0.666,1.203,0.097,9.772,0.421,2.457,21.637,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1340,103,9,613028.27,7736065.1,932.6,613024.67,7736064.3,920.76,CPFD14009           ,100.2,112.6,613026.47,7736064.7,926.68,5.449,0.197,55.123,0.541,2.912,0.255,6.889,0.427,4.789,13.444,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1341,103,10,613024.67,7736064.3,920.76,613021.14,7736063.48,908.9,CPFD14009           ,112.6,125.0,613022.91,7736063.89,914.83,4.83,0.14,53.6,0.57,2.95,0.224,10.4,0.37,3.39,10.77,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1342,103,11,613021.14,7736063.48,908.9,613017.43,7736062.65,896.47,CPFD14009           ,125.0,138.0,613019.27,7736063.06,902.69,1.65,0.03,43.3,0.33,0.47,0.06,33.3,0.21,1.22,17.57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
1343,103,13,613015.19,7736062.15,888.81,613011.5,7736061.36,875.76,CPFD14009           ,146.0,159.58,613013.34,7736061.76,882.29,1.825,0.296,64.49,0.605,0.843,0.157,2.791,0.127,1.582,10.435,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
1344,103,14,613011.5,7736061.36,875.76,613007.76,7736060.57,862.73,CPFD14009           ,159.58,173.16,613009.63,7736060.97,869.25,1.562,0.02,65.462,0.419,0.786,0.054,2.274,0.197,1.207,21.693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
1345,103,15,613007.76,7736060.57,862.73,613004.14,7736059.83,849.66,CPFD14009           ,173.16,186.74,613005.95,7736060.2,856.2,1.306,0.02,66.288,0.303,0.506,0.042,1.994,0.26,0.884,42.784,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
1346,103,16,613004.14,7736059.83,849.66,613000.5,7736059.04,836.61,CPFD14009           ,186.74,200.32,613002.32,7736059.44,843.14,1.308,0.02,66.36,0.208,0.91,0.055,1.698,0.152,1.348,26.103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HM,1,HM,True
1347,103,17,613000.5,7736059.04,836.61,612997.78,7736058.45,827.07,CPFD14009           ,200.32,210.25,612999.14,7736058.75,831.84,0.71,0.01,41.5,0.57,0.34,0.02,38.3,0.07,0.78,50.64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
1348,103,18,612997.78,7736058.45,827.07,612994.18,7736057.62,814.41,CPFD14009           ,210.25,223.438,612995.97,7736058.03,820.75,0.635,0.006,52.6,0.326,1.059,0.029,20.927,0.05,1.028,27.958,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1349,103,19,612994.18,7736057.62,814.41,612990.52,7736056.78,801.77,CPFD14009           ,223.438,236.625,612992.35,7736057.2,808.09,0.69,0.047,33.313,0.159,4.566,0.039,44.601,0.048,1.965,33.73,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1350,103,20,612990.52,7736056.78,801.77,612986.74,7736055.87,789.17,CPFD14009           ,236.625,249.813,612988.63,7736056.33,795.47,0.742,0.047,31.139,0.117,6.028,0.048,44.584,0.043,2.734,35.254,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1351,103,21,612986.74,7736055.87,789.17,612982.89,7736054.89,776.6,CPFD14009           ,249.813,263.0,612984.82,7736055.38,782.88,1.2,0.022,25.317,0.197,1.555,0.111,56.677,0.077,3.387,35.442,0,0,0,0,1,0,0,0,0,0,0,1,0,0,IM,1,IM,True
1352,103,23,612979.06,7736053.82,764.22,612975.14,7736052.62,751.36,CPFD14009           ,276.0,289.5,612977.12,7736053.23,757.78,0.554,0.008,24.416,0.05,0.19,0.03,63.143,0.036,0.563,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
1353,103,24,612975.14,7736052.62,751.36,612971.18,7736051.42,738.51,CPFD14009           ,289.5,303.0,612973.16,7736052.02,744.93,0.532,0.005,23.78,0.05,0.12,0.029,64.58,0.039,0.758,61.28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
1354,103,25,612971.18,7736051.42,738.51,612968.18,7736050.49,729.01,CPFD14009           ,303.0,313.0,612969.67,7736050.95,733.77,0.94,0.01,21.6,0.05,0.35,0.051,66.0,0.06,1.56,35.97,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
1355,103,27,612963.34,7736048.99,713.71,612960.06,7736047.94,703.32,CPFD14009           ,329.12,340.07,612961.7,7736048.46,708.51,1.12,0.01,27.0,0.05,0.61,0.065,57.9,0.12,1.59,36.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,IS,1,IS,True
1356,103,28,612960.06,7736047.94,703.32,612956.79,7736046.83,692.83,CPFD14009           ,340.07,351.113,612958.43,7736047.39,698.07,0.59,0.01,24.1,0.05,0.23,0.03,65.0,0.07,0.63,71.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
1357,103,29,612956.79,7736046.83,692.83,612953.5,7736045.63,682.35,CPFD14009           ,351.113,362.157,612955.15,7736046.23,687.59,0.432,0.018,28.412,0.05,0.147,0.022,59.61,0.053,0.332,85.605,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
1358,103,30,612953.5,7736045.63,682.35,612950.24,7736044.42,671.87,CPFD14009           ,362.157,373.2,612951.87,7736045.03,677.11,0.472,0.027,31.321,0.05,0.091,0.025,54.849,0.063,0.472,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,IS,1,IS,True
1830,150,6,612556.34,7737312.24,1275.58,612549.93,7737312.23,1263.73,CSNCN-FSD-09-001    ,61.8,75.275,612553.13,7737312.24,1269.66,7.28,0.047,41.739,0.081,8.64,0.111,15.112,0.278,5.883,8.71,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1831,150,7,612549.93,7737312.23,1263.73,612543.46,7737312.08,1251.91,CSNCN-FSD-09-001    ,75.275,88.75,612546.7,7737312.15,1257.82,3.207,0.049,36.583,0.073,8.252,0.106,28.235,0.119,4.912,12.956,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1832,150,8,612543.46,7737312.08,1251.91,612536.83,7737311.81,1240.18,CSNCN-FSD-09-001    ,88.75,102.225,612540.15,7737311.95,1246.04,2.683,0.015,28.968,0.052,3.912,0.055,48.063,0.075,2.18,14.215,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1833,150,9,612536.83,7737311.81,1240.18,612530.04,7737311.42,1228.55,CSNCN-FSD-09-001    ,102.225,115.7,612533.44,7737311.61,1234.36,3.936,0.019,27.395,0.127,1.511,0.056,50.893,0.166,3.338,6.247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1834,150,11,612521.87,7737310.84,1215.1,612516.5,7737310.4,1206.5,CSNCN-FSD-09-001    ,131.45,141.6,612519.18,7737310.62,1210.8,0.371,0.017,32.579,0.018,0.07,0.023,51.992,0.007,0.787,26.947,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1835,150,12,612516.5,7737310.4,1206.5,612511.1,7737309.86,1197.92,CSNCN-FSD-09-001    ,141.6,151.75,612513.8,7737310.13,1202.21,0.43,0.016,33.87,0.023,0.08,0.019,50.1,0.008,0.61,44.11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1836,150,13,612511.1,7737309.86,1197.92,612505.46,7737309.18,1189.09,CSNCN-FSD-09-001    ,151.75,162.25,612508.28,7737309.52,1193.5,0.31,0.015,33.06,0.037,0.07,0.028,51.23,0.006,0.97,56.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1837,150,14,612505.46,7737309.18,1189.09,612499.75,7737308.41,1180.31,CSNCN-FSD-09-001    ,162.25,172.75,612502.6,7737308.79,1184.7,0.386,0.013,34.477,0.049,0.116,0.027,48.876,0.009,0.901,57.56,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1838,150,15,612499.75,7737308.41,1180.31,612491.62,7737307.2,1168.24,CSNCN-FSD-09-001    ,172.75,187.35,612495.69,7737307.81,1174.27,0.329,0.014,34.671,0.032,0.177,0.023,48.566,0.03,1.034,49.609,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1839,150,16,612491.62,7737307.2,1168.24,612483.17,7737305.8,1156.42,CSNCN-FSD-09-001    ,187.35,201.95,612487.4,7737306.5,1162.33,0.302,0.011,36.777,0.04,0.183,0.029,45.575,0.001,0.867,39.912,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1840,150,17,612483.17,7737305.8,1156.42,612475.4,7737304.37,1146.09,CSNCN-FSD-09-001    ,201.95,214.95,612479.29,7737305.09,1151.25,0.3,0.011,34.6,0.051,0.09,0.013,48.68,0.002,1.34,67.47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1841,150,18,612475.4,7737304.37,1146.09,612469.37,7737303.19,1138.46,CSNCN-FSD-09-001    ,214.95,224.75,612472.38,7737303.78,1142.28,1.02,0.011,33.79,0.048,1.43,0.023,46.81,0.034,1.47,67.88,0,0,0,0,0,0,0,0,0,1,0,0,1,0,IM,1,IM,True
1842,151,8,612640.06,7737187.87,1200.7,612631.37,7737187.4,1187.57,CSNCN-FSD-09-002    ,100.95,116.7,612635.68,7737187.64,1194.16,7.796,0.018,36.666,0.174,9.207,0.074,18.73,0.378,8.278,4.52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1843,151,9,612631.37,7737187.4,1187.57,612622.45,7737186.84,1174.6,CSNCN-FSD-09-002    ,116.7,132.45,612626.91,7737187.12,1181.09,4.374,0.033,43.476,0.192,6.632,0.193,15.267,0.216,8.629,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1844,151,10,612622.45,7737186.84,1174.6,612615.06,7737186.3,1163.92,CSNCN-FSD-09-002    ,132.45,145.45,612618.75,7737186.58,1169.26,1.13,0.009,32.05,0.04,0.26,0.041,51.32,0.037,1.4,36.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1845,151,11,612615.06,7737186.3,1163.92,612604.77,7737185.5,1150.04,CSNCN-FSD-09-002    ,145.45,162.75,612609.88,7737185.89,1157.01,1.18,0.01,35.9,0.055,0.6,0.035,45.06,0.049,1.78,70.82,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1846,152,5,612560.04,7737174.22,1283.49,612552.35,7737174.22,1270.15,CSNCN-FSD-09-003    ,46.05,61.45,612556.2,7737174.22,1276.82,12.782,0.016,32.872,0.128,7.676,0.072,21.824,0.246,7.735,3.76,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1847,152,6,612552.35,7737174.22,1270.15,612544.65,7737174.22,1256.82,CSNCN-FSD-09-003    ,61.45,76.85,612548.49,7737174.22,1263.48,3.082,0.016,38.831,0.091,4.405,0.115,30.417,0.114,4.602,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1848,152,7,612544.65,7737174.22,1256.82,612538.35,7737174.22,1245.9,CSNCN-FSD-09-003    ,76.85,89.45,612541.5,7737174.22,1251.36,1.05,0.01,47.22,0.042,0.17,0.047,28.92,0.038,1.84,14.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1849,152,8,612538.35,7737174.22,1245.9,612532.05,7737174.22,1234.99,CSNCN-FSD-09-003    ,89.45,102.05,612535.19,7737174.22,1240.45,0.73,0.01,36.463,0.017,0.112,0.013,46.165,0.019,0.746,28.141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1850,152,9,612532.05,7737174.22,1234.99,612525.55,7737174.22,1223.73,CSNCN-FSD-09-003    ,102.05,115.05,612528.8,7737174.22,1229.36,3.88,0.013,24.62,0.07,1.51,0.042,55.0,0.24,3.17,9.53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1851,152,10,612525.55,7737174.22,1223.73,612519.04,7737174.22,1212.48,CSNCN-FSD-09-003    ,115.05,128.05,612522.29,7737174.22,1218.1,2.07,0.022,24.45,0.097,5.48,0.052,51.34,0.096,4.03,7.13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1852,152,11,612519.04,7737174.22,1212.48,612512.54,7737174.22,1201.22,CSNCN-FSD-09-003    ,128.05,141.05,612515.79,7737174.22,1206.85,0.48,0.016,43.15,0.093,3.12,0.043,31.41,0.021,2.13,13.69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1853,152,12,612512.54,7737174.22,1201.22,612506.04,7737174.22,1189.96,CSNCN-FSD-09-003    ,141.05,154.05,612509.29,7737174.22,1195.59,0.34,0.011,38.29,0.026,0.15,0.039,43.0,0.01,1.51,52.93,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1854,152,13,612506.04,7737174.22,1189.96,612499.54,7737174.22,1178.7,CSNCN-FSD-09-003    ,154.05,167.05,612502.79,7737174.22,1184.33,0.16,0.009,38.44,0.01,0.05,0.06,41.89,0.006,2.4,52.28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1855,152,14,612499.54,7737174.22,1178.7,612493.04,7737174.22,1167.44,CSNCN-FSD-09-003    ,167.05,180.05,612496.29,7737174.22,1173.07,0.32,0.01,38.34,0.018,0.07,0.057,42.55,0.008,2.05,49.21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1856,152,15,612493.04,7737174.22,1167.44,612486.54,7737174.22,1156.18,CSNCN-FSD-09-003    ,180.05,193.05,612489.79,7737174.22,1161.81,0.27,0.011,35.47,0.022,0.12,0.032,47.5,0.006,1.24,60.37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1857,152,16,612486.54,7737174.22,1156.18,612480.04,7737174.22,1144.93,CSNCN-FSD-09-003    ,193.05,206.05,612483.29,7737174.22,1150.55,1.63,0.01,39.04,0.011,0.55,0.041,40.11,0.183,1.41,51.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1858,152,17,612480.04,7737174.22,1144.93,612473.54,7737174.22,1133.67,CSNCN-FSD-09-003    ,206.05,219.05,612476.79,7737174.22,1139.3,0.62,0.009,33.78,0.024,0.36,0.024,49.29,0.035,0.88,48.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1859,152,18,612473.54,7737174.22,1133.67,612465.55,7737174.22,1119.81,CSNCN-FSD-09-003    ,219.05,235.05,612469.55,7737174.22,1126.74,0.394,0.01,37.056,0.012,0.132,0.02,44.502,0.017,0.97,55.68,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1860,153,1,612895.04,7737585.82,1276.64,612888.38,7737585.85,1265.47,CSNCN-FSD-10-001    ,9.0,22.0,612891.71,7737585.84,1271.06,2.32,0.01,31.26,0.04,0.005,0.013,51.91,0.05,1.13,0.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1861,153,3,612881.66,7737585.88,1254.34,612874.83,7737585.99,1242.3,CSNCN-FSD-10-001    ,35.0,48.843,612878.26,7737585.94,1248.31,0.885,0.029,32.612,0.03,0.005,0.009,51.993,0.03,0.352,1.163,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1862,153,4,612874.83,7737585.99,1242.3,612868.07,7737586.08,1230.23,CSNCN-FSD-10-001    ,48.843,62.686,612871.45,7737586.04,1236.26,0.883,0.022,37.788,0.03,0.005,0.011,44.275,0.028,0.342,9.599,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1863,153,5,612868.07,7737586.08,1230.23,612861.32,7737586.08,1218.14,CSNCN-FSD-10-001    ,62.686,76.529,612864.69,7737586.08,1224.18,0.482,0.028,31.411,0.025,0.005,0.012,54.321,0.022,0.089,38.333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1864,153,6,612861.32,7737586.08,1218.14,612854.63,7737586.09,1206.02,CSNCN-FSD-10-001    ,76.529,90.371,612857.97,7737586.09,1212.08,0.601,0.023,28.757,0.005,0.006,0.007,58.171,0.033,0.128,9.602,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1865,153,7,612854.63,7737586.09,1206.02,612847.92,7737586.08,1193.91,CSNCN-FSD-10-001    ,90.371,104.214,612851.27,7737586.08,1199.97,0.71,0.03,30.789,0.007,0.008,0.011,55.051,0.037,0.265,4.208,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1866,153,8,612847.92,7737586.08,1193.91,612841.24,7737586.1,1181.79,CSNCN-FSD-10-001    ,104.214,118.057,612844.58,7737586.09,1187.85,1.193,0.021,30.446,0.036,0.009,0.012,54.201,0.056,0.551,9.116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1867,153,9,612841.24,7737586.1,1181.79,612834.57,7737586.13,1169.66,CSNCN-FSD-10-001    ,118.057,131.9,612837.9,7737586.11,1175.72,3.364,0.029,24.204,0.115,0.005,0.012,60.137,0.182,1.208,7.109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1868,153,11,612828.29,7737586.03,1158.28,612822.32,7737585.93,1147.67,CSNCN-FSD-10-001    ,144.9,157.067,612825.31,7737585.98,1152.97,2.394,0.037,35.277,0.071,0.038,0.059,44.656,0.119,1.899,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1869,153,12,612822.32,7737585.93,1147.67,612816.27,7737585.83,1137.12,CSNCN-FSD-10-001    ,157.067,169.233,612819.3,7737585.88,1142.4,1.32,0.06,31.7,0.11,0.03,0.045,52.15,0.08,1.08,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1870,153,13,612816.27,7737585.83,1137.12,612810.15,7737585.76,1126.61,CSNCN-FSD-10-001    ,169.233,181.4,612813.21,7737585.8,1131.86,1.131,0.052,32.845,0.089,0.025,0.038,50.86,0.066,0.883,16.926,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1871,153,14,612810.15,7737585.76,1126.61,612803.86,7737585.68,1116.19,CSNCN-FSD-10-001    ,181.4,193.567,612807.0,7737585.72,1121.4,0.392,0.021,36.677,0.013,0.006,0.03,46.706,0.01,0.119,32.817,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1872,153,15,612803.86,7737585.68,1116.19,612797.51,7737585.56,1105.81,CSNCN-FSD-10-001    ,193.567,205.733,612800.68,7737585.62,1111.0,0.341,0.03,33.337,0.028,0.01,0.132,51.406,0.01,0.111,40.953,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1873,153,16,612797.51,7737585.56,1105.81,612791.12,7737585.39,1095.46,CSNCN-FSD-10-001    ,205.733,217.9,612794.31,7737585.47,1100.64,0.35,0.03,38.73,0.005,0.01,0.02,43.74,0.01,0.12,57.58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1874,153,17,612791.12,7737585.39,1095.46,612784.23,7737585.15,1084.44,CSNCN-FSD-10-001    ,217.9,230.9,612787.68,7737585.27,1089.95,0.29,0.03,38.76,0.03,0.01,0.017,44.34,0.01,0.14,73.84,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1875,153,18,612784.23,7737585.15,1084.44,612777.22,7737584.82,1073.5,CSNCN-FSD-10-001    ,230.9,243.9,612780.73,7737584.99,1078.97,0.31,0.03,38.38,0.03,0.005,0.046,44.47,0.02,0.61,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1876,153,19,612777.22,7737584.82,1073.5,612770.02,7737584.55,1062.68,CSNCN-FSD-10-001    ,243.9,256.9,612773.63,7737584.66,1068.08,0.22,0.05,36.18,0.02,0.14,0.036,47.35,0.01,0.27,59.91,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1877,153,20,612770.02,7737584.55,1062.68,612762.67,7737584.36,1051.95,CSNCN-FSD-10-001    ,256.9,269.9,612766.34,7737584.46,1057.31,0.22,0.03,41.08,0.005,0.37,0.01,40.0,0.01,-0.01,82.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1878,153,21,612762.67,7737584.36,1051.95,612755.43,7737584.1,1041.46,CSNCN-FSD-10-001    ,269.9,282.65,612759.05,7737584.23,1046.7,0.62,0.06,40.06,0.05,3.29,0.041,35.88,0.05,1.22,58.67,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
1879,153,22,612755.43,7737584.1,1041.46,612747.96,7737583.74,1030.83,CSNCN-FSD-10-001    ,282.65,295.65,612751.69,7737583.91,1036.15,0.23,0.03,42.36,0.005,0.45,0.014,38.06,0.02,0.06,77.64,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1880,153,23,612747.96,7737583.74,1030.83,612740.43,7737583.29,1020.24,CSNCN-FSD-10-001    ,295.65,308.65,612744.2,7737583.51,1025.53,0.16,0.03,38.28,0.02,0.06,0.014,45.28,0.02,0.01,82.21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1881,153,24,612740.43,7737583.29,1020.24,612732.9,7737582.67,1009.66,CSNCN-FSD-10-001    ,308.65,321.65,612736.66,7737582.98,1014.95,0.86,0.03,39.4,0.03,0.3,0.027,41.45,0.06,0.43,41.23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1882,153,25,612732.9,7737582.67,1009.66,612725.19,7737581.82,999.2,CSNCN-FSD-10-001    ,321.65,334.667,612729.05,7737582.23,1004.43,0.26,0.04,39.089,0.02,0.14,0.016,43.038,0.01,0.05,62.139,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1883,153,26,612725.19,7737581.82,999.2,612717.44,7737580.93,988.79,CSNCN-FSD-10-001    ,334.667,347.683,612721.32,7737581.37,994.0,0.171,0.04,30.317,0.02,0.03,0.015,56.826,0.01,-0.089,92.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1884,153,27,612717.44,7737580.93,988.79,612709.57,7737579.9,978.47,CSNCN-FSD-10-001    ,347.683,360.7,612713.5,7737580.41,983.63,0.38,0.04,33.1,0.02,0.19,0.016,51.39,0.02,0.2,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1885,153,28,612709.57,7737579.9,978.47,612701.7,7737578.75,968.19,CSNCN-FSD-10-001    ,360.7,373.7,612705.64,7737579.33,973.32,0.36,0.04,44.66,0.04,0.25,0.017,35.09,0.02,0.2,61.13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1886,153,29,612701.7,7737578.75,968.19,612693.76,7737577.46,957.97,CSNCN-FSD-10-001    ,373.7,386.7,612697.73,7737578.1,963.08,0.52,0.03,34.12,0.005,0.49,0.016,49.21,0.04,0.4,37.92,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
1887,153,30,612693.76,7737577.46,957.97,612683.45,7737575.78,944.75,CSNCN-FSD-10-001    ,386.7,403.55,612688.61,7737576.62,951.36,1.85,0.06,27.19,0.04,0.79,0.071,55.96,0.29,1.39,29.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IS,False
1888,153,31,612683.45,7737575.78,944.75,612674.49,7737574.28,933.37,CSNCN-FSD-10-001    ,403.55,418.113,612678.97,7737575.03,939.06,0.249,0.029,27.491,0.006,0.18,0.019,59.983,0.021,0.144,70.53,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1889,153,32,612674.49,7737574.28,933.37,612665.54,7737572.67,922.0,CSNCN-FSD-10-001    ,418.113,432.675,612670.02,7737573.47,927.68,0.305,0.018,37.672,0.01,0.156,0.014,45.257,0.028,0.186,92.49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1890,153,33,612665.54,7737572.67,922.0,612656.51,7737570.99,910.7,CSNCN-FSD-10-001    ,432.675,447.238,612661.03,7737571.83,916.35,0.273,0.02,32.831,0.026,0.054,0.017,52.691,0.017,0.233,95.535,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
1891,153,34,612656.51,7737570.99,910.7,612647.31,7737569.23,899.55,CSNCN-FSD-10-001    ,447.238,461.8,612651.91,7737570.11,905.12,0.565,0.1,26.335,0.107,0.114,0.021,60.515,0.027,0.851,90.815,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
